"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","가구주_만연령","가구주연령_10세단위코드","가구주_혼인상태코드","입주형태코드","부채보유여부","보완_소득5분위코드","보완_소득10분위코드","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","보완_경상소득","보완_처분가능소득","원리금상환_생계부담_소득대비상환액비중","여유자금운용계획코드","금융자산투자운용방법코드","거주지주택가격전망코드","여유자금부동산투자여부","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","원리금연체여부","30일이상원리금연체여부","원리금상환_생계부담정도코드"
2018,095800201,355.469721249919,G2,1,3,46,G3,2,1,G2,Q5,D09,Q5,D09,60178,15878,240,0,44300,43000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,60178,10197,8190,,,,,,,,,,,
2018,095800211,378.885336426525,G2,1,2,36,G2,2,2,G2,Q4,D08,Q4,D07,33472,24043,0,20000,9429,8000,0,8000,0,0,0,0,0,0,0,0,0,4016,4000,16,33472,7299,5827,,,,,,,,,,,
2018,095800221,306.793155748878,G2,1,2,68,G5,2,1,G2,Q2,D03,Q4,D08,39713,3140,1000,0,36573,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,39713,2627,2461,,,,,,,,,,,
2018,095800231,306.793155748878,G2,1,2,49,G3,2,1,G1,Q4,D07,Q4,D08,57048,1348,0,0,55700,54000,34000,20000,12625,12625,12625,12625,0,0,0,0,0,2400,1500,900,44423,6026,4046,,3,1,2,2,1,,1,2,,2
2018,095800241,638.107207252873,G2,1,5,41,G3,2,2,G1,Q3,D06,Q2,D04,22560,21860,500,17200,700,0,0,0,10800,10800,10000,0,0,800,0,800,0,663,200,463,11760,4958,4115,,2,1,3,1,1,,2,2,,2
2018,095800271,553.705291652607,G2,1,4,39,G2,2,1,G1,Q3,D06,Q3,D06,45794,1494,0,0,44300,40000,40000,0,19996,19996,19996,19996,0,0,0,0,0,1764,1004,760,25798,4955,3916,,3,1,3,2,1,,1,2,,2
2018,095800291,378.885336426525,G2,2,5,48,G3,2,1,G2,Q5,D09,Q5,D09,51116,2116,0,0,49000,49000,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,51116,9055,8256,,1,1,3,2,2,,,,,
2018,110200251,1265.79842373401,G2,2,6,69,G5,2,1,G1,Q3,D05,Q2,D03,8168,1668,0,0,6500,6500,6500,0,600,600,100,0,0,0,0,0,0,773,700,73,7568,4304,4112,,3,1,3,2,1,,1,1,2,3
2018,110200301,2136.98103135121,G1,1,4,53,G4,2,1,G1,Q4,D08,Q1,D02,17676,1076,0,0,16600,16000,16000,0,15916,15916,10585,0,0,4820,4820,0,481,2580,2105,475,1760,7525,5337,,4,1,4,2,2,,1,2,,3
2018,110200311,2120.57672334531,G1,1,4,39,G2,2,1,G1,Q3,D05,Q3,D05,20931,8331,950,0,12600,11000,11000,0,4790,4790,3990,0,0,0,0,0,0,545,442,103,16141,3832,3234,,1,7,3,2,1,,1,2,,2
2018,110200361,1290.46555347869,G1,2,1,87,G5,3,5,G2,Q1,D01,Q1,D01,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,367,366,,5,1,4,2,2,,,,,
2018,110200391,703.08476734082,G1,1,3,53,G4,2,1,G1,Q5,D09,Q5,D10,134139,22739,2160,0,111400,104000,49000,55000,1800,1800,0,0,0,0,0,0,0,0,0,0,132339,9509,7701,,2,1,4,1,3,3,3,2,,2
2018,110201131,1729.18178247601,G1,1,2,77,G5,2,1,G1,Q1,D02,Q5,D10,120080,80,0,0,120000,120000,75000,45000,9000,0,0,0,0,0,0,0,0,0,0,0,111080,1577,1369,,1,1,3,2,2,,,,,
2018,110201141,1836.66602301482,G1,2,2,49,G3,4,1,G2,Q2,D03,Q2,D03,8776,1776,0,0,7000,7000,7000,0,0,0,0,0,0,0,0,0,0,1405,1335,70,8776,2002,1829,,2,1,2,1,2,,,,,
2018,110201321,2422.94352306756,G1,1,4,47,G3,2,2,G1,Q5,D09,Q4,D08,38158,35858,0,21000,2300,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,38108,8579,7605,30,1,1,1,1,2,,2,2,,1
2018,110201331,2354.47632502075,G1,1,4,46,G3,2,1,G1,Q5,D10,Q5,D09,63470,18470,0,0,45000,44000,44000,0,2500,2500,2500,0,0,0,0,0,0,60,0,60,60970,12317,9627,10,2,1,3,1,1,,2,2,,1
2018,110201361,1904.97950631501,G1,1,4,53,G4,2,1,G1,Q3,D06,Q3,D05,17836,2166,0,0,15670,15500,13500,2000,100,100,0,0,0,0,0,0,0,30,30,0,17736,5266,4822,,2,1,3,1,2,,3,2,,2
2018,110202151,1413.11159283371,G1,2,1,63,G5,4,3,G2,Q1,D02,Q1,D02,3133,3133,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133,1592,1592,,1,1,4,2,2,,,,,
2018,110202191,2202.31899545305,G1,1,3,61,G5,2,1,G1,Q5,D09,Q5,D09,59312,13812,0,0,45500,42500,42500,0,1600,0,0,0,0,0,0,0,0,0,0,0,57712,9937,9138,,1,1,2,2,2,,,,,
2018,110202311,1612.97981497822,G1,1,4,44,G3,2,3,G1,Q3,D05,Q2,D03,7080,5880,0,2346,1200,0,0,0,830,830,0,0,0,0,0,0,30,1236,1220,16,6250,4226,3615,,2,1,2,1,1,,3,1,1,3
2018,110204121,1461.55779629483,G1,1,2,37,G2,2,1,G1,Q4,D08,Q3,D06,35764,8564,0,0,27200,25000,25000,0,13850,13850,11450,11450,0,2400,0,2400,0,1060,480,580,21914,7793,5042,,3,1,2,2,1,,1,2,,3
2018,110204131,656.134130543715,G1,2,4,48,G3,2,1,G1,Q5,D09,Q5,D10,223300,17800,0,0,205500,205000,85000,120000,14584,11584,11584,11584,0,0,0,0,0,880,580,300,208716,9357,7899,20,2,1,3,1,1,,1,2,,1
2018,110300211,1103.01741929258,G2,2,3,38,G2,4,3,G1,Q2,D03,Q1,D01,6520,6520,0,6500,0,0,0,0,10000,10000,0,0,0,0,0,0,10000,0,0,0,-3480,2030,2029,,3,3,3,1,2,,3,1,1,3
2018,110400221,506.166735192728,G2,1,2,38,G2,2,2,G2,Q4,D07,Q3,D06,23040,20940,0,18000,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,6611,5820,,2,1,4,1,2,,,,,
2018,110400331,1223.81394021573,G1,1,4,35,G2,2,1,G1,Q3,D06,Q3,D06,37963,1083,0,0,36880,36000,36000,0,16100,16100,16000,16000,0,0,0,0,0,1070,670,400,21863,5329,4118,,,,,,,,,,,
2018,110500111,2035.17551037766,G1,1,3,52,G4,2,2,G1,Q5,D10,Q5,D10,126158,67308,13000,30000,58850,50000,0,50000,3000,0,0,0,0,0,0,0,0,12000,12000,0,123158,15993,14784,,2,1,2,1,2,,,,,
2018,110500151,1678.66265923853,G1,1,3,70,G5,2,2,G1,Q3,D06,Q4,D07,48328,22048,0,14500,26280,25800,0,25000,15000,15000,15000,0,15000,0,0,0,0,560,450,110,33328,4627,4201,,,,,,,,,,,
2018,110500161,1934.39956434646,G1,1,4,65,G5,2,1,G2,Q4,D07,Q4,D07,29575,8175,0,0,21400,20000,20000,0,0,0,0,0,0,0,0,0,0,60,60,0,29575,6651,5909,,,,,,,,,,,
2018,110500171,1915.88353472529,G1,1,4,77,G5,2,1,G1,Q2,D04,Q3,D06,36140,1140,0,0,35000,35000,35000,0,10000,10000,9000,0,0,0,0,0,1000,580,0,580,26140,3073,2223,,3,2,2,2,3,9,2,1,1,3
2018,110500181,2565.01277464263,G1,1,4,43,G3,2,1,G2,Q5,D10,Q4,D08,48750,9930,0,0,38820,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,48750,16474,13636,,1,1,2,1,2,,,,,
2018,110501101,2450.47458066148,G1,2,1,65,G5,4,3,G2,Q2,D03,Q5,D09,55660,53660,2500,48000,2000,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,55660,2028,1939,,,,,,,,,,,
2018,110501121,1400.41263414388,G1,1,3,39,G2,2,2,G1,Q3,D05,Q2,D03,12724,10878,0,10500,1846,0,0,0,5634,5634,5634,0,0,0,0,0,0,500,300,200,7090,4227,3793,,,,,,,,,,,
2018,110501201,1025.3639896271,G2,1,1,76,G5,3,1,G1,Q1,D01,Q2,D04,15036,36,0,0,15000,15000,15000,0,2600,2600,2600,0,0,0,0,0,0,48,0,48,12436,478,393,,,,,,,,,,,
2018,110501221,1713.79007007318,G2,1,4,48,G3,2,2,G1,Q3,D05,Q2,D03,21160,21160,0,17500,0,0,0,0,16020,16020,3000,0,0,0,0,0,0,317,300,17,5140,3687,3548,,2,1,1,1,1,,3,2,,2
2018,110501231,1176.00360923294,G2,1,3,59,G4,2,2,G2,Q4,D07,Q2,D04,12469,10152,0,2000,2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12469,6006,5470,,,,,,,,,,,
2018,110501261,1389.69761409236,G2,1,3,33,G2,2,1,G1,Q4,D07,Q3,D05,21120,4720,300,0,16400,14500,14500,0,3000,3000,3000,3000,0,0,0,0,0,1140,900,240,18120,6388,5240,,,,,,,,,,,
2018,110501271,1438.01238254825,G2,2,2,60,G5,2,1,G1,Q5,D09,Q5,D09,97290,39790,0,0,57500,56000,43000,13000,22000,20000,20000,20000,0,0,0,0,0,1004,480,524,75290,11350,9484,,,,,,,,,,,
2018,110501281,935.562177142129,G2,1,1,53,G4,4,3,G1,Q4,D07,Q1,D01,2140,2140,0,500,0,0,0,0,2500,2500,0,0,0,2500,2500,0,0,132,0,132,-360,5952,5637,,,,,,,,,,,
2018,110501291,1250.56921852844,G2,2,2,59,G4,3,1,G1,Q1,D02,Q4,D08,39184,22684,0,0,16500,16000,16000,0,144,144,0,0,0,0,0,0,0,753,753,0,39040,1095,822,,,,,,,,,,,
2018,110503311,768.336510390587,G1,1,2,39,G2,2,3,G1,Q1,D02,Q1,D01,3077,3077,0,1500,0,0,0,0,2013,2013,0,0,0,1596,1596,0,417,920,704,216,1064,1175,718,,,,,,,,,,,
2018,110503321,3137.60987263957,G1,2,5,62,G5,2,1,G1,Q5,D10,Q5,D09,71805,21005,0,0,50800,50000,50000,0,4300,4300,0,0,0,2500,2500,0,1800,1630,700,930,67505,13600,11461,,,,,,,,,,,
2018,110503361,2091.66376843261,G1,1,4,39,G2,2,2,G1,Q4,D08,Q4,D07,43200,40860,0,36000,2340,330,0,330,15908,15908,14300,0,0,0,0,0,0,1316,884,432,27292,7125,5590,,1,8,1,1,1,,2,2,,2
2018,110503371,2067.6566253554,G1,1,1,76,G5,3,1,G1,Q3,D06,Q5,D10,137900,11000,0,0,126900,125000,25000,100000,1500,0,0,0,0,0,0,0,0,0,0,0,136400,4740,4218,,,,,,,,,,,
2018,110503381,905.422833022528,G1,1,2,33,G2,2,3,G1,Q4,D08,Q2,D03,9846,9356,0,7000,490,0,0,0,5000,5000,0,0,0,5000,5000,0,0,120,0,120,4846,7767,6615,,,,,,,,,,,
2018,110600121,1200.95188457644,G1,2,2,43,G3,2,1,G1,Q4,D08,Q4,D07,45597,9497,0,0,36100,34000,34000,0,10069,10069,9953,9953,0,0,0,0,0,1896,1743,153,35528,8407,6962,20,2,1,4,1,1,,1,2,,1
2018,110600141,1297.26934067436,G1,1,2,55,G4,2,1,G1,Q2,D03,Q3,D06,31560,1560,0,0,30000,30000,30000,0,9100,9100,9100,9100,0,0,0,0,0,750,400,350,22460,2642,1996,,,,,,,,,,,
2018,110600151,1484.47222943758,G1,1,3,52,G4,2,1,G1,Q3,D05,Q2,D04,14019,1019,0,0,13000,13000,13000,0,3000,3000,3000,3000,0,0,0,0,0,2165,2000,165,11019,3831,3479,,,,,,,,,,,
2018,110600161,1202.8466020564,G1,1,1,66,G5,4,3,G2,Q2,D04,Q1,D02,4450,4450,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450,3245,2933,,,,,,,,,,,
2018,110600171,1225.29823807178,G1,1,1,70,G5,3,3,G2,Q1,D02,Q1,D01,205,205,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,1196,1189,,,,,,,,,,,
2018,110600181,1365.33040227945,G1,2,1,32,G2,1,2,G1,Q1,D02,Q1,D01,3680,3680,0,3300,0,0,0,0,2500,2500,0,0,0,2500,2500,0,0,205,130,75,1180,1807,1710,,,,,,,,,,,
2018,110600191,1698.39580382856,G1,1,1,63,G5,4,2,G2,Q1,D02,Q2,D03,6802,6782,0,3000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6802,1410,1347,,,,,,,,,,,
2018,110600211,1271.11637199592,G2,2,3,54,G4,2,1,G2,Q3,D06,Q4,D07,32948,5800,0,0,27148,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,32948,4616,4082,,,,,,,,,,,
2018,110600231,874.774387133792,G2,2,1,60,G5,3,2,G2,Q1,D01,Q1,D02,2516,2516,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516,857,833,,,,,,,,,,,
2018,110600241,1024.46570739795,G2,1,1,60,G5,1,3,G2,Q1,D02,Q1,D01,305,305,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,1200,1199,,,,,,,,,,,
2018,110600251,1240.97530422573,G2,1,3,57,G4,2,1,G2,Q4,D08,Q3,D05,18334,4852,0,0,13482,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,18334,7727,5561,,,,,,,,,,,
2018,110600261,1188.97577066519,G2,1,3,40,G3,2,1,G1,Q5,D09,Q4,D07,39742,9039,0,0,30703,30000,30000,0,4000,4000,4000,4000,0,0,0,0,0,2472,2100,372,35742,8663,6686,,,,,,,,,,,
2018,110600281,1014.05730039298,G2,1,3,38,G2,2,1,G1,Q3,D06,Q2,D04,17514,2114,0,0,15400,14000,14000,0,4116,4116,4116,4116,0,0,0,0,0,1399,1255,144,13398,5384,4343,,,,,,,,,,,
2018,110600291,1420.22405052718,G2,1,4,46,G3,2,1,G1,Q5,D10,Q5,D09,65886,13006,1000,0,52880,47000,47000,0,1590,1590,500,500,0,1000,1000,0,0,764,685,79,64296,11744,9531,,,,,,,,,,,
2018,110600301,1222.2999421831,G1,1,3,38,G2,2,5,G1,Q3,D06,Q3,D06,22588,1138,0,0,21450,20000,0,20000,2000,2000,2000,0,0,0,0,0,0,750,650,100,20588,4802,4143,,,,,,,,,,,
2018,110600331,2183.2651667016,G1,1,3,43,G3,2,2,G1,Q2,D04,Q4,D07,46207,44107,3300,33000,2100,0,0,0,16754,16754,15000,0,0,1000,0,1000,754,1648,1200,448,29453,3407,2397,,,,,,,,,,,
2018,110600361,1755.6375061897,G1,1,2,78,G5,2,1,G2,Q1,D02,Q5,D09,52503,15400,0,0,37103,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,52503,1173,1106,,,,,,,,,,,
2018,110600371,1747.38880912812,G1,2,3,51,G4,4,3,G1,Q4,D07,Q2,D03,7155,5455,0,3000,1700,1000,0,0,110,110,0,0,0,0,0,0,0,220,220,0,7045,6141,5526,,,,,,,,,,,
2018,110600381,1641.20312624932,G1,2,2,79,G5,2,5,G2,Q2,D04,Q1,D01,640,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,2756,2752,,,,,,,,,,,
2018,110601101,1263.18894338922,G1,1,2,82,G5,2,1,G1,Q3,D05,Q5,D10,100430,430,0,0,100000,100000,100000,0,6500,0,0,0,0,0,0,0,0,0,0,0,93930,3783,3588,,2,1,2,1,2,,,,,
2018,110601111,1598.18807522873,G1,1,4,51,G4,2,3,G1,Q4,D08,Q1,D02,7865,7865,0,7000,0,0,0,0,5500,5500,5500,0,0,0,0,0,0,150,0,150,2365,7726,7328,,3,1,4,1,1,,2,2,,2
2018,110601121,1842.9078418581,G1,1,4,43,G3,2,3,G2,Q3,D06,Q2,D03,5458,2458,0,1700,3000,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,5458,4866,4242,,2,1,2,1,2,,,,,
2018,110601161,1657.23527408287,G1,2,1,31,G2,1,3,G2,Q2,D04,Q2,D03,6210,4210,0,3000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6210,2760,2518,,,,,,,,,,,
2018,110700101,1051.39355750629,G1,2,2,30,G2,2,5,G2,Q3,D05,Q2,D04,11050,11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,3000,30,11050,4074,3840,,,,,,,,,,,
2018,110700121,1385.76966891956,G1,1,1,49,G3,4,1,G1,Q5,D09,Q5,D10,111220,33420,0,0,77800,74000,74000,0,30930,30930,15930,15930,0,15000,15000,0,0,13356,12540,816,80290,9369,5831,40,2,1,3,1,1,,3,2,,1
2018,110700131,1587.64211714307,G1,2,4,41,G3,1,1,G1,Q5,D09,Q2,D04,17126,1126,0,0,16000,16000,16000,0,5200,5200,5200,5200,0,0,0,0,0,2520,2400,120,11926,8603,7453,,,,,,,,,,,
2018,110700151,939.870615253423,G1,2,1,79,G5,3,2,G1,Q1,D02,Q3,D06,23030,10030,0,10000,13000,13000,0,13000,1000,500,500,0,0,0,0,0,0,569,500,69,22030,1089,895,,,,,,,,,,,
2018,110700201,566.935181482629,G2,2,2,32,G2,2,1,G2,Q2,D04,Q3,D05,14624,524,0,0,14100,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14624,2962,2686,,4,1,2,2,2,,,,,
2018,110700211,854.204502110971,G2,1,2,61,G5,2,1,G1,Q2,D04,Q5,D10,116670,6050,0,0,110620,110000,70000,40000,21500,1500,1500,0,0,0,0,0,0,60,0,60,95170,3359,2766,,5,1,3,2,2,,2,2,,3
2018,110700221,1065.66639364268,G2,1,3,50,G4,4,1,G1,Q5,D09,Q2,D04,16380,380,0,0,16000,15000,12000,3000,7116,7116,7000,7000,0,0,0,0,0,374,14,360,9264,8903,7870,,3,1,4,2,1,,3,2,,3
2018,110700231,1437.38697219464,G2,1,4,62,G5,2,1,G1,Q4,D07,Q3,D05,21480,480,0,0,21000,21000,21000,0,2000,2000,0,0,0,2000,2000,0,0,1186,1090,96,19480,5690,5169,,1,1,2,2,2,,1,2,,2
2018,110700241,1230.29375801065,G2,2,3,36,G2,1,1,G1,Q4,D08,Q5,D09,54070,18070,500,0,36000,36000,25000,8000,500,0,0,0,0,0,0,0,0,0,0,0,53570,7393,4946,,2,1,3,1,2,,,,,
2018,110700251,824.309861557099,G2,2,2,55,G4,3,1,G2,Q3,D06,Q2,D04,12544,5340,0,0,7204,4000,4000,0,0,0,0,0,0,0,0,0,0,400,400,0,12544,5221,5000,,,,,,,,,,,
2018,110700261,837.564111736301,G2,1,2,82,G5,2,1,G2,Q1,D02,Q2,D04,10250,2250,0,0,8000,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,10250,1327,1319,,,,,,,,,,,
2018,110700271,1095.3778538379,G2,1,3,61,G5,2,1,G1,Q3,D06,Q5,D10,93428,12800,0,0,80628,80000,50000,30000,4000,0,0,0,0,0,0,0,0,0,0,0,89428,4574,2310,,1,3,2,2,2,,,,,
2018,110700281,1043.75858462009,G2,1,3,63,G5,2,1,G1,Q3,D06,Q5,D09,73780,26080,0,0,47700,45000,15000,30000,3080,2580,0,0,0,0,0,0,0,120,120,0,70700,4590,4319,,1,1,2,2,1,,1,2,,2
2018,110700291,1066.26888795541,G2,1,3,53,G4,1,1,G2,Q2,D04,Q2,D04,14022,1222,0,0,12800,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,14022,2697,2663,,1,1,2,2,2,,,,,
2018,110700331,1299.7659658768,G1,2,2,57,G4,4,3,G1,Q2,D03,Q1,D02,6614,6614,0,4700,0,0,0,0,3000,3000,3000,3000,0,0,0,0,0,366,350,16,3614,1951,1845,,3,1,4,1,2,,3,2,,2
2018,110700341,2343.23869395038,G1,1,4,52,G4,2,1,G1,Q5,D10,Q5,D09,74320,11320,10000,0,63000,63000,48000,15000,3000,3000,0,0,0,3000,0,3000,0,0,0,0,71320,15228,12335,,,,,,,,,,,
2018,110700361,1348.90593304269,G1,1,1,44,G3,1,3,G2,Q2,D04,Q1,D02,1670,1670,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,749,700,49,1670,3487,2964,,4,1,2,1,2,,,,,
2018,110700371,1355.25180454731,G1,2,2,29,G1,1,3,G2,Q2,D03,Q1,D02,2020,2020,20,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2050,1823,,2,1,2,1,2,,,,,
2018,110700391,2462.78846432005,G1,1,4,48,G3,2,1,G1,Q5,D09,Q4,D08,52110,22380,12000,0,29730,28000,25000,3000,12000,12000,9000,9000,0,3000,3000,0,0,2605,2200,405,40110,9042,7720,,,,,,,,,,,
2018,110701101,1432.94648427409,G1,2,3,66,G5,2,1,G1,Q3,D06,Q5,D09,94550,8100,0,0,86450,86400,86400,0,34000,0,0,0,0,0,0,0,0,0,0,0,60550,4695,4384,,,,,,,,,,,
2018,110701121,1536.7303110988,G1,1,1,26,G1,1,3,G2,Q1,D02,Q1,D01,590,590,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,1344,1239,,2,8,2,1,2,,,,,
2018,110701161,1095.40546488626,G1,1,3,30,G2,2,2,G1,Q3,D05,Q2,D04,16478,16478,0,15500,0,0,0,0,7030,7030,7000,0,0,0,0,0,0,1880,1590,290,9448,3709,2917,,2,1,2,1,3,4,3,2,,3
2018,110800111,1681.86659915312,G1,1,4,44,G3,2,1,G2,Q5,D09,Q5,D10,88277,6377,320,0,81900,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,88277,10117,8200,,,,,,,,,,,
2018,110800181,1681.86659915312,G1,1,4,40,G3,2,1,G1,Q5,D09,Q5,D10,212560,1000,0,0,211560,210000,120000,0,50000,50000,50000,50000,0,0,0,0,0,5045,5000,45,162560,10727,8852,,,,,,,,,,,
2018,110800201,866.734585465137,G2,1,2,87,G5,2,3,G2,Q1,D02,Q4,D07,34522,3522,0,3500,31000,31000,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,34522,1089,1038,,,,,,,,,,,
2018,110800211,817.790370996094,G2,2,1,61,G5,3,3,G2,Q1,D02,Q1,D01,400,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1396,1341,,,,,,,,,,,
2018,110800221,866.734585465137,G2,1,2,61,G5,2,1,G1,Q2,D03,Q2,D04,17084,1084,0,0,16000,16000,16000,0,7000,1000,0,0,0,0,0,0,1000,336,300,36,10084,2041,1557,,1,1,2,2,1,,1,2,,2
2018,110800231,1043.4710409865,G2,1,3,72,G5,2,3,G2,Q1,D02,Q2,D03,4565,2415,0,100,2150,2000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,4565,1314,1305,,1,1,4,2,2,,,,,
2018,110800241,1043.4710409865,G2,1,3,57,G4,2,1,G1,Q2,D03,Q2,D04,20184,3622,0,0,16562,15000,15000,0,10018,18,0,0,0,0,0,0,0,120,120,0,10166,2545,2318,,,,,,,,,,,
2018,110800281,1204.32048695988,G2,1,4,72,G5,2,1,G1,Q5,D09,Q5,D09,71500,6700,0,0,64800,64000,50000,14000,2000,0,0,0,0,0,0,0,0,0,0,0,69500,9720,8842,,1,2,1,2,2,,,,,
2018,110800301,679.782906099136,G1,1,4,60,G5,2,2,G2,Q5,D10,Q5,D10,110420,105720,15000,44000,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110420,11609,8725,,1,3,2,1,2,,,,,
2018,110800331,489.231364660619,G1,1,2,65,G5,2,1,G1,Q5,D09,Q5,D10,121900,19400,0,0,102500,98000,35000,63000,20000,0,0,0,0,0,0,0,0,0,0,0,101900,10374,9813,,1,1,2,2,2,,,,,
2018,110800341,2033.15925873791,G1,1,4,35,G2,2,3,G1,Q3,D05,Q2,D03,15330,14330,0,9300,1000,0,0,0,8280,8280,8000,0,0,0,0,0,0,530,210,320,7050,4410,3457,,3,1,2,1,1,,1,2,,3
2018,110800351,1531.06326643219,G1,1,3,32,G2,2,2,G1,Q3,D05,Q2,D03,13637,13020,500,9500,617,0,0,0,6000,6000,6000,0,0,0,0,0,0,288,0,288,7637,3774,3438,,2,1,3,1,1,,2,2,,2
2018,110800371,1767.07429930472,G1,1,4,39,G2,2,2,G1,Q2,D03,Q3,D05,18035,16260,0,9000,1775,0,0,0,2800,2800,2800,0,0,0,0,0,0,2804,2600,204,15235,1968,1481,,3,1,2,1,2,,3,2,,2
2018,110800391,1199.92673250456,G1,1,1,59,G4,4,2,G2,Q2,D03,Q1,D02,4040,4040,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4040,2254,2174,,,,,,,,,,,
2018,110801101,1440.88865316168,G1,1,4,35,G2,2,1,G1,Q4,D07,Q2,D04,29580,3080,1000,0,26500,26000,26000,0,16910,16910,15900,15900,0,990,0,990,0,388,280,108,12670,5508,4988,,3,1,2,2,1,,3,2,,2
2018,111200161,2742.11973665285,G1,2,1,56,G4,1,2,G2,Q2,D04,Q3,D05,16160,14860,0,11000,1300,0,0,0,0,0,0,0,0,0,0,0,0,218,200,18,16160,3091,2777,,2,2,2,2,1,,,,,
2018,111200211,1149.55227397235,G2,1,4,51,G4,2,1,G1,Q4,D07,Q4,D08,43826,17976,0,0,25850,15000,15000,0,5150,1650,1400,0,0,0,0,0,0,660,600,60,38676,6568,5916,8,3,5,3,1,1,,1,2,,1
2018,111200231,1229.96780127546,G2,1,2,62,G5,2,1,G2,Q5,D10,Q3,D05,18538,5038,0,0,13500,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,18538,18195,15434,,1,1,2,2,2,,,,,
2018,111200261,1480.56861882121,G2,1,3,52,G4,2,3,G1,Q2,D04,Q1,D01,2269,1018,0,200,1251,0,0,0,3700,3700,0,0,0,0,0,0,3000,1458,1450,8,-1431,3255,3040,,1,1,2,1,1,,3,2,,3
2018,111200391,2250.23865233393,G1,1,4,36,G2,2,1,G1,Q5,D09,Q4,D08,45132,8732,0,0,36400,34000,34000,0,2600,2600,0,0,0,2600,2600,0,0,5545,5400,145,42532,11049,8973,,3,2,3,1,1,,1,2,,2
2018,111201211,838.096316908192,G2,1,2,64,G5,2,3,G2,Q2,D03,Q1,D02,3396,3346,0,540,50,0,0,0,0,0,0,0,0,0,0,0,0,210,200,10,3396,2236,2166,,1,1,2,2,2,,,,,
2018,111201331,1960.19113379805,G1,2,3,48,G3,4,2,G1,Q4,D07,Q3,D05,32175,30375,0,23500,1800,0,0,0,14300,14300,12000,0,0,2000,0,2000,0,11590,11100,490,17875,6029,2999,,3,5,3,1,1,,3,2,,3
2018,111202141,1601.33072693402,G1,1,2,80,G5,2,1,G1,Q3,D05,Q5,D10,80200,9900,0,0,70300,70000,70000,0,170,170,0,0,0,0,0,0,0,1700,1700,0,80030,4434,3842,,,,,,,,,,,
2018,111202341,2035.72006087106,G1,1,3,63,G5,2,1,G1,Q5,D10,Q5,D10,220962,25392,0,0,195570,181000,40000,141000,43000,4000,0,0,0,4000,0,4000,0,2216,2000,216,177962,13244,12661,,1,1,4,2,2,,1,2,,2
